item_sku,product_name,product_category,supplier_name,Product Origin,order_date,arrival_date,supplier_lead_time_days,quantity_received,quantity_sold,items_spoiled,current_stock_level,base_price_php,Order Transaction ID,expiry_date,shelf life days,spoilage_sensitivity,base_price,cost_price,selling_price,daily_demand
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/10/2024,7/11/2024,1,162,157,5,0,95,TXN-500431,7/25/2024,14,Medium,95,60,95,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/10/2024,7/11/2024,1,102,98,4,0,155,TXN-501517,8/10/2024,30,Low,155,110,155,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/10/2024,7/12/2024,2,42,41,1,0,299,TXN-500431,7/22/2024,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/10/2024,7/11/2024,1,96,84,12,0,180,TXN-500431,7/18/2024,7,High,180,130,180,12
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/10/2024,7/11/2024,1,91,89,2,0,130,TXN-501517,7/25/2024,14,Medium,130,85,97.5,13
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/10/2024,7/12/2024,2,95,94,1,0,155,TXN-501517,8/11/2024,30,Low,155,110,155,19
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/10/2024,7/11/2024,1,35,34,1,0,299,TXN-500431,7/21/2024,10,High,299,220,299,5
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/10/2024,7/11/2024,1,32,31,1,0,260,TXN-500231,8/25/2024,45,Low,260,190,260,4
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/10/2024,7/11/2024,1,70,67,3,0,165,TXN-500231,7/25/2024,14,High,165,120,165,14
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/10/2024,7/11/2024,1,80,78,2,0,95,TXN-500431,7/25/2024,14,Medium,95,60,85.5,16
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/11/2024,7/13/2024,2,30,29,1,0,260,TXN-500885,8/27/2024,45,Low,260,190,260,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/11/2024,7/12/2024,1,80,70,10,0,180,TXN-501467,7/19/2024,7,High,180,130,180,10
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/11/2024,7/12/2024,1,77,74,3,0,180,TXN-501467,7/19/2024,7,High,180,130,180,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/11/2024,7/13/2024,2,49,47,2,0,245,TXN-500885,8/3/2024,21,Medium,245,185,245,7
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/11/2024,7/12/2024,1,36,35,1,0,299,TXN-501467,7/22/2024,10,High,299,220,299,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/11/2024,7/12/2024,1,136,131,5,0,155,TXN-502064,8/11/2024,30,Low,155,110,155,17
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/11/2024,7/12/2024,1,35,34,1,0,260,TXN-500885,8/26/2024,45,Low,260,190,260,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/11/2024,7/12/2024,1,96,94,2,0,95,TXN-501467,7/26/2024,14,Medium,95,60,95,16
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/11/2024,7/13/2024,2,40,38,2,0,245,TXN-500885,8/3/2024,21,Medium,245,185,245,8
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/11/2024,7/12/2024,1,153,151,2,0,95,TXN-501467,7/26/2024,14,Medium,95,60,95,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/11/2024,7/12/2024,1,35,34,1,0,245,TXN-500885,8/2/2024,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/11/2024,7/13/2024,2,108,104,4,0,155,TXN-502064,8/12/2024,30,Low,155,110,155,18
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/14/2024,2,36,35,1,0,299,TXN-500220,7/24/2024,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/13/2024,1,50,49,1,0,180,TXN-500220,7/20/2024,7,High,180,130,180,10
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/13/2024,1,72,71,1,0,180,TXN-500220,7/20/2024,7,High,180,130,180,12
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/13/2024,1,88,77,11,0,180,TXN-500220,7/20/2024,7,High,180,130,180,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/12/2024,7/14/2024,2,30,29,1,0,260,TXN-501773,8/28/2024,45,Low,260,190,260,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/13/2024,1,99,77,22,0,180,TXN-500220,7/20/2024,7,High,180,130,180,11
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/12/2024,7/13/2024,1,180,177,3,0,155,TXN-501965,8/12/2024,30,Low,155,110,155,20
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/12/2024,7/13/2024,1,35,34,1,0,245,TXN-501773,8/3/2024,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/12/2024,7/13/2024,1,104,103,1,0,165,TXN-501773,7/27/2024,14,High,165,120,165,13
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/13/2024,1,80,79,1,0,95,TXN-500220,7/27/2024,14,Medium,95,60,95,16
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/12/2024,7/13/2024,1,117,115,2,0,165,TXN-501773,7/27/2024,14,High,165,120,165,13
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/12/2024,7/14/2024,2,85,82,3,0,155,TXN-501965,8/13/2024,30,Low,155,110,155,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/12/2024,7/13/2024,1,128,125,3,0,95,TXN-500220,7/27/2024,14,Medium,95,60,85.5,16
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/12/2024,7/13/2024,1,126,123,3,0,165,TXN-501773,7/27/2024,14,High,165,120,165,14
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/13/2024,7/15/2024,2,40,39,1,0,299,TXN-500856,7/25/2024,10,High,299,220,299,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/13/2024,7/15/2024,2,63,62,1,0,245,TXN-501053,8/5/2024,21,Medium,245,185,245,7
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/13/2024,7/14/2024,1,66,65,1,0,180,TXN-500856,7/21/2024,7,High,180,130,135,11
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/13/2024,7/15/2024,2,42,40,2,0,299,TXN-500856,7/25/2024,10,High,299,220,299,6
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/13/2024,7/14/2024,1,78,77,1,0,130,TXN-501833,7/28/2024,14,Medium,130,85,130,13
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/13/2024,7/15/2024,2,136,132,4,0,95,TXN-500856,7/29/2024,14,Medium,95,60,95,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/13/2024,7/14/2024,1,40,38,2,0,245,TXN-501053,8/4/2024,21,Medium,245,185,245,8
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/13/2024,7/14/2024,1,32,30,2,0,260,TXN-501053,8/28/2024,45,Low,260,190,260,4
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/13/2024,7/15/2024,2,91,89,2,0,130,TXN-501833,7/29/2024,14,Medium,130,85,130,13
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/13/2024,7/15/2024,2,25,24,1,0,260,TXN-501053,8/29/2024,45,Low,260,190,260,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/13/2024,7/14/2024,1,63,62,1,0,245,TXN-501053,8/4/2024,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/13/2024,7/14/2024,1,133,129,4,0,155,TXN-501833,8/13/2024,30,Low,155,110,116.25,19
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/13/2024,7/15/2024,2,56,54,2,0,245,TXN-501053,8/5/2024,21,Medium,245,185,245,7
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/16/2024,2,28,26,2,0,260,TXN-500846,8/30/2024,45,Low,260,190,260,4
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/14/2024,7/15/2024,1,48,46,2,0,299,TXN-500980,7/25/2024,10,High,299,220,299,6
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/15/2024,1,126,123,3,0,165,TXN-500846,7/29/2024,14,High,165,120,165,14
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/16/2024,2,126,124,2,0,165,TXN-500846,7/30/2024,14,High,165,120,165,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/15/2024,1,49,47,2,0,245,TXN-500846,8/5/2024,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/16/2024,2,120,117,3,0,165,TXN-500846,7/30/2024,14,High,165,120,165,15
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/15/2024,1,64,63,1,0,245,TXN-500846,8/5/2024,21,Medium,245,185,245,8
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/14/2024,7/15/2024,1,60,58,2,0,180,TXN-500980,7/22/2024,7,High,180,130,180,10
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/14/2024,7/16/2024,2,126,124,2,0,95,TXN-500980,7/30/2024,14,Medium,95,60,95,18
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/14/2024,7/16/2024,2,91,87,4,0,130,TXN-502154,7/30/2024,14,Medium,130,85,97.5,13
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/16/2024,2,25,24,1,0,260,TXN-500846,8/30/2024,45,Low,260,190,260,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/16/2024,2,35,34,1,0,245,TXN-500846,8/6/2024,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/15/2024,1,117,113,4,0,165,TXN-500846,7/29/2024,14,High,165,120,165,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/14/2024,7/15/2024,1,63,61,2,0,245,TXN-500846,8/5/2024,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/15/2024,7/17/2024,2,95,93,2,0,155,TXN-500638,8/16/2024,30,Low,155,110,155,19
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/16/2024,1,102,100,2,0,95,TXN-501067,7/30/2024,14,Medium,95,60,95,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/17/2024,2,90,86,4,0,95,TXN-501067,7/31/2024,14,Medium,95,60,85.5,18
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/17/2024,2,48,47,1,0,299,TXN-501067,7/27/2024,10,High,299,220,299,6
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/15/2024,7/17/2024,2,98,96,2,0,130,TXN-500638,7/31/2024,14,Medium,130,85,130,14
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/15/2024,7/17/2024,2,104,100,4,0,165,TXN-501917,7/31/2024,14,High,165,120,165,13
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/17/2024,2,77,75,2,0,180,TXN-501067,7/24/2024,7,High,180,130,180,11
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/15/2024,7/17/2024,2,84,82,2,0,165,TXN-501917,7/31/2024,14,High,165,120,165,14
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/15/2024,7/17/2024,2,112,108,4,0,165,TXN-501917,7/31/2024,14,High,165,120,165,14
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/16/2024,1,50,48,2,0,180,TXN-501067,7/23/2024,7,High,180,130,135,10
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/17/2024,2,136,134,2,0,95,TXN-501067,7/31/2024,14,Medium,95,60,95,17
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/15/2024,7/16/2024,1,66,64,2,0,180,TXN-501067,7/23/2024,7,High,180,130,180,11
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/15/2024,7/16/2024,1,70,67,3,0,165,TXN-501917,7/30/2024,14,High,165,120,165,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/16/2024,7/17/2024,1,72,69,3,0,245,TXN-500596,8/7/2024,21,Medium,245,185,245,8
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/17/2024,1,25,24,1,0,299,TXN-500958,7/27/2024,10,High,299,220,299,5
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/16/2024,7/17/2024,1,91,89,2,0,130,TXN-501098,7/31/2024,14,Medium,130,85,130,13
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/17/2024,1,99,77,22,0,180,TXN-500958,7/24/2024,7,High,180,130,180,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/16/2024,7/17/2024,1,32,31,1,0,260,TXN-500596,8/31/2024,45,Low,260,190,260,4
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/18/2024,2,40,39,1,0,299,TXN-500958,7/28/2024,10,High,299,220,299,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/17/2024,1,80,77,3,0,95,TXN-500958,7/31/2024,14,Medium,95,60,95,16
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/16/2024,7/17/2024,1,49,48,1,0,245,TXN-500596,8/7/2024,21,Medium,245,185,245,7
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/16/2024,7/17/2024,1,30,29,1,0,260,TXN-500596,8/31/2024,45,Low,260,190,260,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/18/2024,2,99,77,22,0,180,TXN-500958,7/25/2024,7,High,180,130,180,11
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/18/2024,2,99,77,22,0,180,TXN-500958,7/25/2024,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/17/2024,1,75,72,3,0,95,TXN-500958,7/31/2024,14,Medium,95,60,85.5,15
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/16/2024,7/17/2024,1,126,121,5,0,155,TXN-501098,8/16/2024,30,Low,155,110,155,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/18/2024,2,50,48,2,0,180,TXN-500958,7/25/2024,7,High,180,130,180,10
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/17/2024,1,60,58,2,0,180,TXN-500958,7/24/2024,7,High,180,130,180,12
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/16/2024,7/18/2024,2,56,54,2,0,245,TXN-500596,8/8/2024,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/16/2024,7/17/2024,1,140,137,3,0,155,TXN-501098,8/16/2024,30,Low,155,110,116.25,20
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/16/2024,7/18/2024,2,112,110,2,0,165,TXN-500596,8/1/2024,14,High,165,120,165,14
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/16/2024,7/17/2024,1,119,118,1,0,95,TXN-500958,7/31/2024,14,Medium,95,60,71.25,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/19/2024,2,64,63,1,0,245,TXN-500227,8/9/2024,21,Medium,245,185,245,8
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/18/2024,1,65,63,2,0,165,TXN-500227,8/1/2024,14,High,165,120,165,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/19/2024,2,56,54,2,0,245,TXN-500227,8/9/2024,21,Medium,245,185,245,8
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/19/2024,2,48,47,1,0,245,TXN-500227,8/9/2024,21,Medium,245,185,245,8
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/17/2024,7/18/2024,1,144,139,5,0,155,TXN-501229,8/17/2024,30,Low,155,110,155,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/17/2024,7/18/2024,1,126,123,3,0,155,TXN-501229,8/17/2024,30,Low,155,110,116.25,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/17/2024,7/18/2024,1,100,97,3,0,155,TXN-501229,8/17/2024,30,Low,155,110,155,20
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/19/2024,2,35,34,1,0,260,TXN-500227,9/2/2024,45,Low,260,190,260,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/17/2024,7/18/2024,1,96,94,2,0,95,TXN-501911,8/1/2024,14,Medium,95,60,71.25,16
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/17/2024,7/18/2024,1,40,39,1,0,299,TXN-501911,7/28/2024,10,High,299,220,299,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/17/2024,7/19/2024,2,99,77,22,0,180,TXN-501911,7/26/2024,7,High,180,130,180,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/19/2024,2,72,70,2,0,245,TXN-500227,8/9/2024,21,Medium,245,185,245,8
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/18/2024,1,91,89,2,0,165,TXN-500227,8/1/2024,14,High,165,120,165,13
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/17/2024,7/18/2024,1,117,114,3,0,130,TXN-501229,8/1/2024,14,Medium,130,85,117,13
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/19/2024,2,84,81,3,0,165,TXN-500227,8/2/2024,14,High,165,120,148.5,14
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/17/2024,7/19/2024,2,25,24,1,0,299,TXN-501911,7/29/2024,10,High,299,220,299,5
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/17/2024,7/19/2024,2,60,59,1,0,130,TXN-501229,8/2/2024,14,Medium,130,85,130,12
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/17/2024,7/19/2024,2,72,71,1,0,180,TXN-501911,7/26/2024,7,High,180,130,180,12
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/17/2024,7/19/2024,2,77,76,1,0,180,TXN-501911,7/26/2024,7,High,180,130,180,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/17/2024,7/18/2024,1,28,27,1,0,260,TXN-500227,9/1/2024,45,Low,260,190,195,4
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/18/2024,7/19/2024,1,63,61,2,0,245,TXN-500738,8/9/2024,21,Medium,245,185,245,7
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/18/2024,7/19/2024,1,48,47,1,0,299,TXN-501310,7/29/2024,10,High,299,220,299,6
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/18/2024,7/20/2024,2,126,122,4,0,95,TXN-501310,8/3/2024,14,Medium,95,60,95,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/18/2024,7/19/2024,1,77,75,2,0,180,TXN-501310,7/26/2024,7,High,180,130,180,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/18/2024,7/19/2024,1,25,24,1,0,260,TXN-500738,9/2/2024,45,Low,260,190,260,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/18/2024,7/20/2024,2,42,40,2,0,245,TXN-500738,8/10/2024,21,Medium,245,185,245,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/18/2024,7/19/2024,1,162,161,1,0,155,TXN-502150,8/18/2024,30,Low,155,110,155,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/18/2024,7/20/2024,2,84,80,4,0,180,TXN-501310,7/27/2024,7,High,180,130,180,12
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/18/2024,7/20/2024,2,117,116,1,0,130,TXN-502150,8/3/2024,14,Medium,130,85,130,13
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/18/2024,7/20/2024,2,85,83,2,0,95,TXN-501310,8/3/2024,14,Medium,95,60,95,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/18/2024,7/20/2024,2,135,134,1,0,95,TXN-501310,8/3/2024,14,Medium,95,60,95,15
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/18/2024,7/20/2024,2,35,34,1,0,245,TXN-500738,8/10/2024,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/19/2024,7/20/2024,1,135,131,4,0,165,TXN-500612,8/3/2024,14,High,165,120,165,15
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/19/2024,7/20/2024,1,126,123,3,0,95,TXN-500878,8/3/2024,14,Medium,95,60,95,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/19/2024,7/20/2024,1,133,130,3,0,155,TXN-501061,8/19/2024,30,Low,155,110,139.5,19
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/19/2024,7/21/2024,2,98,94,4,0,130,TXN-501061,8/4/2024,14,Medium,130,85,130,14
